id,label,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
16721,satisfied,Female,Loyal Customer,48,Business travel,Business,2374,5,5,5,5,5,4,5,2,2,2,2,3,2,5,0,0.0
99918,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,4803,2,5,5,5,2,2,2,2,4,4,4,2,1,2,334,330.0
99926,satisfied,Female,Loyal Customer,35,Business travel,Business,801,4,4,4,4,5,5,4,2,2,2,2,3,2,3,0,27.0
3944,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Business,1518,2,2,3,2,2,2,2,2,2,3,4,2,4,2,0,10.0
2792,neutral or dissatisfied,Male,Loyal Customer,24,Business travel,Business,4696,2,1,1,1,2,2,2,2,2,2,4,1,3,2,0,0.0
101284,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Business,2264,2,1,1,1,2,2,2,4,5,4,4,2,3,2,200,199.0
79546,satisfied,Female,Loyal Customer,59,Business travel,Business,787,1,1,1,1,2,5,4,2,2,2,2,4,2,3,13,23.0
4410,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,2756,2,3,3,3,2,2,2,3,3,4,4,2,4,2,146,134.0
79617,neutral or dissatisfied,Male,Loyal Customer,55,Business travel,Business,770,2,4,4,4,2,4,3,2,2,2,2,3,2,2,0,0.0
79624,satisfied,Female,Loyal Customer,40,Business travel,Business,2187,2,2,2,2,2,4,5,2,2,2,2,4,2,5,0,0.0
79475,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Business,2116,2,3,3,3,3,4,4,2,2,2,2,3,2,2,0,0.0
25773,satisfied,Female,Loyal Customer,26,Business travel,Business,4512,5,5,5,5,2,2,2,2,3,5,3,4,1,2,4,0.0
86324,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,3369,2,5,5,5,2,2,2,2,1,2,3,1,4,2,13,3.0
100212,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,2491,2,1,1,1,2,2,2,2,2,3,3,4,4,2,0,12.0
70845,neutral or dissatisfied,Female,Loyal Customer,49,Business travel,Business,777,2,5,5,5,1,3,3,2,2,2,2,4,2,4,0,9.0
33705,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,3225,2,5,5,5,5,3,4,2,2,2,2,2,2,4,0,0.0
119495,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,799,2,3,3,3,5,4,4,2,2,2,2,2,2,4,0,2.0
95839,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,3882,2,1,1,1,5,4,3,2,2,2,2,3,2,4,0,0.0
119507,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,4311,2,5,5,5,2,2,2,2,1,2,3,1,4,2,0,0.0
59484,neutral or dissatisfied,Male,Loyal Customer,66,Business travel,Business,766,2,5,5,5,1,3,3,2,2,2,2,2,2,1,45,33.0
90282,neutral or dissatisfied,Female,Loyal Customer,66,Business travel,Business,3378,2,2,1,2,4,4,3,2,2,2,2,4,2,4,0,0.0
90268,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Business,3185,2,3,2,3,3,4,3,2,2,2,2,2,2,3,9,11.0
52299,neutral or dissatisfied,Female,Loyal Customer,54,Business travel,Business,2123,2,3,3,3,3,3,3,2,2,2,2,4,2,4,0,0.0
52321,satisfied,Male,Loyal Customer,25,Business travel,Business,4508,1,1,1,1,2,2,2,2,1,2,3,2,4,2,0,0.0
47131,neutral or dissatisfied,Female,Loyal Customer,65,Business travel,Business,2317,2,3,3,3,3,3,3,2,2,2,2,4,2,3,0,0.0
47734,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,4707,2,4,4,4,2,2,2,2,3,1,3,4,3,2,1,20.0
47809,satisfied,Male,Loyal Customer,27,Business travel,Business,1762,5,5,5,5,2,2,2,2,5,3,4,5,5,2,0,10.0
39560,satisfied,Male,Loyal Customer,13,Business travel,Business,3035,5,5,1,5,2,2,2,2,4,1,2,2,5,2,0,0.0
80309,neutral or dissatisfied,Male,Loyal Customer,24,Business travel,Business,3350,2,4,1,4,2,2,2,2,2,3,4,2,3,2,25,37.0
125410,satisfied,Male,Loyal Customer,40,Business travel,Business,2784,1,1,1,1,3,4,4,2,2,2,2,3,2,3,0,0.0
69201,neutral or dissatisfied,Female,Loyal Customer,56,Business travel,Business,770,2,5,5,5,3,4,3,2,2,2,2,1,2,1,0,62.0
71212,satisfied,Female,Loyal Customer,51,Business travel,Business,771,3,3,3,3,5,5,4,2,2,2,2,4,2,4,122,114.0
69238,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Business,734,2,1,1,1,3,4,4,2,2,2,2,2,2,3,0,0.0
69230,satisfied,Female,Loyal Customer,46,Business travel,Business,3635,2,2,2,2,3,5,5,2,2,2,2,3,2,4,94,69.0
57268,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Eco,656,2,2,2,2,3,3,3,2,2,2,2,2,2,1,53,33.0
68162,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco,1834,2,2,2,2,2,2,2,2,2,4,4,4,4,2,10,6.0
122602,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Eco,744,2,4,4,4,5,3,3,2,2,2,2,3,2,4,0,0.0
74606,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco,2394,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0,0.0
118046,neutral or dissatisfied,Female,Loyal Customer,47,Business travel,Eco,1048,2,2,2,2,5,4,3,2,2,2,2,2,2,4,5,8.0
126736,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco,3846,2,3,2,3,2,2,2,2,1,5,2,4,4,2,0,0.0
62683,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco Plus,1874,2,4,4,4,1,2,3,2,2,2,2,2,2,3,1,28.0
60484,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,909,2,3,5,3,3,4,3,2,2,2,2,2,2,4,0,0.0
77727,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1515,2,3,3,3,2,2,2,2,2,1,4,1,3,2,8,11.0
3081,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,714,2,2,2,2,1,4,4,2,2,2,2,3,2,1,0,0.0
118336,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1463,2,5,5,5,2,2,2,2,2,5,3,2,4,2,0,0.0
51924,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco Plus,1986,2,5,5,5,2,2,2,2,3,2,3,2,4,2,0,0.0
97765,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco Plus,619,2,4,4,4,3,4,3,2,2,2,2,1,2,1,57,60.0
93655,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco Plus,553,2,2,2,2,2,4,4,2,2,2,2,1,2,1,3,0.0
84211,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,467,2,3,2,3,1,3,4,2,2,2,2,1,2,4,0,13.0
115588,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1796,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,6.0
94672,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2043,2,3,3,3,2,2,2,2,3,5,4,2,4,2,9,14.0
46248,satisfied,Male,Loyal Customer,46,Business travel,Eco,1440,2,3,3,3,2,2,2,2,2,1,2,3,4,2,29,27.0
49204,satisfied,Female,Loyal Customer,46,Business travel,Eco,305,2,2,2,2,3,2,3,2,2,2,2,2,2,4,0,6.0
98468,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1341,2,1,1,1,2,2,2,2,2,1,3,2,4,2,0,7.0
71178,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Business,740,2,5,5,5,2,4,3,2,2,2,2,2,2,3,11,
71242,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,1827,2,4,4,4,2,2,2,2,3,5,4,4,3,2,104,88.0
58424,neutral or dissatisfied,Male,Loyal Customer,18,Business travel,Business,4422,2,3,3,3,2,2,2,2,3,5,4,2,4,2,0,0.0
69246,neutral or dissatisfied,Male,Loyal Customer,11,Business travel,Business,1937,2,1,2,2,2,2,2,2,2,2,4,1,3,2,0,0.0
77623,satisfied,Male,Loyal Customer,35,Business travel,Business,3105,4,4,4,4,4,5,5,2,2,2,2,4,2,5,1,0.0
122571,satisfied,Male,Loyal Customer,41,Business travel,Business,733,5,5,5,5,5,5,5,2,2,2,2,3,2,5,0,0.0
124901,neutral or dissatisfied,Male,Loyal Customer,34,Business travel,Business,3637,2,3,3,3,1,4,3,2,2,2,2,2,2,3,19,28.0
16123,neutral or dissatisfied,Female,Loyal Customer,60,Business travel,Business,3102,2,5,5,5,2,2,2,1,3,4,4,2,4,2,140,133.0
107400,satisfied,Female,Loyal Customer,57,Business travel,Business,742,1,1,1,1,4,4,4,2,2,2,2,3,2,3,17,9.0
100147,neutral or dissatisfied,Male,Loyal Customer,54,Business travel,Business,2144,2,3,3,3,4,3,4,2,2,2,2,2,2,2,84,77.0
100095,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Business,2094,2,2,2,2,5,4,4,2,2,2,2,2,2,1,1,0.0
112696,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Business,3650,2,5,5,5,2,4,4,2,2,2,2,4,2,3,44,27.0
93411,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,744,2,1,1,1,1,4,3,2,2,2,2,4,2,3,4,6.0
55905,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,728,2,3,3,3,4,3,3,2,2,2,2,1,2,2,0,0.0
90246,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Business,763,2,5,5,5,4,3,4,2,2,2,2,2,2,3,39,29.0
58797,neutral or dissatisfied,Female,Loyal Customer,63,Business travel,Business,4006,2,2,2,2,2,4,4,2,2,2,2,2,2,2,41,33.0
56394,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Business,759,2,4,4,4,4,4,4,2,2,2,2,2,2,1,31,48.0
56428,satisfied,Female,Loyal Customer,37,Business travel,Business,1515,2,2,2,2,3,4,4,2,2,2,2,3,2,5,6,0.0
106542,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Business,4057,2,4,4,4,2,2,2,4,1,3,4,2,3,2,286,281.0
58475,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,2279,2,4,4,4,2,2,2,2,1,1,4,2,4,2,0,0.0
58491,neutral or dissatisfied,Female,Loyal Customer,9,Business travel,Business,5540,2,1,1,1,2,2,2,2,3,1,4,2,4,2,0,0.0
107399,satisfied,Male,Loyal Customer,51,Business travel,Business,766,3,3,3,3,4,5,4,2,2,2,2,3,2,4,0,0.0
112888,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,3405,2,3,3,3,2,2,2,2,1,4,3,3,4,2,78,75.0
79625,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Business,713,2,3,3,3,5,3,3,2,2,2,2,1,2,2,0,0.0
79587,neutral or dissatisfied,Female,Loyal Customer,12,Business travel,Business,5267,2,5,5,5,2,2,2,2,4,5,4,3,4,2,25,14.0
107484,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,3191,2,3,3,3,2,2,2,2,3,1,4,2,4,2,0,0.0
100833,neutral or dissatisfied,Male,Loyal Customer,12,Business travel,Business,1665,2,2,2,2,2,2,2,2,1,2,3,4,4,2,9,0.0
72859,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Business,2058,2,4,4,4,2,2,2,2,2,4,3,1,3,2,3,8.0
93418,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,2686,2,3,3,3,2,2,2,1,3,3,4,2,3,2,200,188.0
112679,satisfied,Female,Loyal Customer,30,Business travel,Business,4802,1,1,1,1,2,2,2,2,4,2,4,3,4,2,0,0.0
77665,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Business,1934,2,3,3,3,3,3,3,2,2,2,2,2,2,4,0,0.0
96706,neutral or dissatisfied,Female,Loyal Customer,13,Business travel,Business,4637,2,1,1,1,2,2,2,2,1,2,3,1,3,2,22,30.0
1460,neutral or dissatisfied,Female,Loyal Customer,59,Business travel,Business,710,2,5,4,4,2,3,3,2,2,2,2,2,2,3,0,0.0
2728,satisfied,Male,Loyal Customer,25,Business travel,Business,4609,5,5,5,5,2,2,2,2,3,4,4,4,5,2,0,0.0
19329,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Business,4021,2,3,3,3,2,2,2,2,4,1,3,4,3,2,0,0.0
2247,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Business,2668,2,1,1,1,2,2,2,2,5,3,3,2,4,2,815,822.0
80813,satisfied,Female,Loyal Customer,39,Business travel,Business,742,2,2,2,2,5,4,5,2,2,2,2,5,2,3,0,0.0
21280,satisfied,Male,Loyal Customer,30,Business travel,Business,2185,3,3,3,3,2,2,2,2,3,4,3,5,2,2,45,23.0
46337,satisfied,Female,Loyal Customer,29,Business travel,Business,4458,2,2,5,2,2,2,2,2,4,1,1,2,5,2,0,6.0
30740,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,3202,2,5,5,5,2,2,2,2,1,1,3,1,4,2,0,14.0
21279,neutral or dissatisfied,Male,Loyal Customer,20,Business travel,Business,4125,2,4,4,4,2,2,2,2,2,4,3,2,4,2,6,1.0
6020,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,725,2,4,4,4,4,3,3,2,2,2,2,4,2,1,0,7.0
36625,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,707,2,4,4,4,2,4,3,2,2,2,2,2,2,4,0,5.0
24672,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Business,719,2,4,4,4,4,4,4,2,2,2,2,3,2,1,0,0.0
42546,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Business,2495,2,3,3,3,5,3,3,2,2,2,2,4,2,4,1,0.0
77724,neutral or dissatisfied,Male,Loyal Customer,62,Business travel,Business,2197,2,5,5,5,4,4,4,2,2,2,2,1,2,3,99,85.0
76772,satisfied,Male,Loyal Customer,56,Business travel,Business,1826,4,4,4,4,2,4,4,2,2,2,2,5,2,4,0,0.0
12710,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,3635,2,3,3,3,4,4,3,2,2,2,2,4,2,2,0,1.0
93706,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Business,2228,2,3,3,3,2,2,2,2,3,2,4,1,4,2,21,8.0
5628,satisfied,Male,Loyal Customer,59,Business travel,Business,1952,3,3,3,3,2,5,5,2,2,2,2,5,2,5,34,33.0
81897,neutral or dissatisfied,Male,Loyal Customer,38,Business travel,Business,1734,2,5,5,5,3,4,4,2,2,2,2,1,2,1,91,77.0
29601,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Business,2145,2,1,1,1,2,2,2,2,2,2,4,2,4,2,0,0.0
29607,neutral or dissatisfied,Female,Loyal Customer,13,Business travel,Business,5090,2,3,3,3,2,2,2,2,1,3,3,1,4,2,17,7.0
46206,neutral or dissatisfied,Female,Loyal Customer,53,Business travel,Business,692,2,4,4,4,2,3,3,2,2,2,2,2,2,2,0,0.0
20717,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2088,2,5,5,5,2,2,2,2,4,2,4,3,3,2,8,11.0
118651,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,408,2,5,5,5,3,4,4,2,2,2,2,3,2,4,2,7.0
10117,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,1016,2,4,4,4,4,3,3,2,2,2,2,3,2,3,58,62.0
72558,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,1140,2,4,4,4,5,3,3,2,2,2,2,1,2,3,0,9.0
15235,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2030,2,4,4,4,2,2,2,2,2,1,4,3,4,2,0,22.0
32619,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,111,2,1,1,1,2,4,4,2,2,2,2,1,2,2,0,0.0
86967,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,939,2,3,3,3,4,4,3,2,2,2,2,2,2,3,3,7.0
86181,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,331,2,4,4,4,5,4,3,2,2,2,2,2,2,2,9,6.0
22697,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1961,2,5,5,5,2,2,2,2,2,2,3,1,3,2,42,21.0
83494,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Eco,975,2,4,5,5,3,3,4,2,2,2,2,3,2,2,0,0.0
71600,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2014,2,2,3,2,2,2,2,2,3,5,3,2,3,2,0,30.0
29711,satisfied,Female,Loyal Customer,45,Business travel,Eco,2354,2,1,1,1,1,5,4,2,2,2,2,2,2,3,0,0.0
74790,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,1245,2,5,5,5,5,3,4,2,2,2,2,2,2,4,56,39.0
35270,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,1013,2,1,3,3,3,3,3,2,2,2,2,2,2,1,57,67.0
35594,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,945,2,4,4,4,3,3,3,2,2,2,2,1,2,3,1,7.0
35245,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,978,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0,0.0
46032,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,2334,2,5,5,5,2,2,2,2,2,1,3,1,4,2,0,0.0
125437,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco Plus,2024,2,3,3,3,2,2,2,2,3,1,4,2,4,2,0,0.0
86440,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1746,2,2,2,2,2,2,2,2,3,5,3,3,3,2,0,0.0
27630,satisfied,Male,Loyal Customer,45,Business travel,Eco Plus,1621,2,3,3,3,2,2,2,2,5,1,2,4,4,2,0,0.0
17575,satisfied,Male,Loyal Customer,45,Business travel,Eco,1696,2,3,3,3,2,2,2,2,2,2,3,1,5,2,42,31.0
107105,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,584,2,5,5,5,3,4,3,2,2,2,2,4,2,3,2,0.0
119855,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1853,2,4,4,4,2,2,2,2,2,4,3,1,4,2,0,0.0
106398,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1585,2,2,2,2,2,2,2,2,4,1,4,1,4,2,0,0.0
15750,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,509,2,3,3,3,1,3,3,2,2,2,2,2,2,2,1,7.0
86024,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1472,2,4,4,4,2,2,2,2,4,4,3,4,3,2,0,0.0
15262,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco Plus,2090,2,2,2,2,2,2,2,1,2,4,4,2,3,2,161,158.0
75812,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco Plus,1721,2,5,5,5,2,2,2,2,2,3,3,1,4,2,0,0.0
115444,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,351,2,5,4,5,2,4,3,2,2,2,2,4,2,2,0,0.0
108396,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,329,2,4,4,4,3,4,3,2,2,2,2,2,2,3,3,21.0
124994,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,215,2,2,2,2,2,4,4,2,2,2,2,2,2,2,0,0.0
22308,satisfied,Female,Loyal Customer,45,Business travel,Eco,210,2,4,4,4,3,2,3,2,2,2,2,2,2,3,0,0.0
39585,satisfied,Male,Loyal Customer,28,Business travel,Business,5223,1,1,1,1,2,2,2,2,5,4,5,1,1,2,0,0.0
129157,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,1815,2,1,1,1,2,2,2,2,1,2,3,3,3,2,102,90.0
27450,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,2314,2,5,5,5,2,2,2,2,1,4,4,4,4,2,0,0.0
27439,neutral or dissatisfied,Male,Loyal Customer,22,Business travel,Business,2025,2,5,5,5,2,2,2,2,3,5,4,3,4,2,68,66.0
52921,neutral or dissatisfied,Female,Loyal Customer,19,Business travel,Business,2634,2,5,2,5,2,2,2,2,1,3,4,3,4,2,9,21.0
6222,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,700,2,2,2,2,1,3,4,2,2,2,2,2,2,1,0,11.0
120760,satisfied,Female,Loyal Customer,39,Business travel,Business,1631,3,3,2,3,2,5,4,2,2,2,2,3,2,4,0,0.0
125304,neutral or dissatisfied,Female,Loyal Customer,17,Business travel,Business,5065,2,2,2,2,2,2,2,2,1,4,3,2,3,2,1,0.0
120560,satisfied,Male,Loyal Customer,41,Business travel,Business,2847,5,5,5,5,5,2,1,2,2,2,2,3,2,1,9,13.0
70723,neutral or dissatisfied,Male,Loyal Customer,50,Business travel,Business,1647,2,4,4,4,3,4,3,2,2,2,2,3,2,4,43,65.0
17813,satisfied,Male,Loyal Customer,47,Business travel,Business,2767,2,2,4,2,2,3,1,2,2,2,2,5,2,1,0,0.0
70708,satisfied,Female,Loyal Customer,39,Business travel,Business,3440,2,2,5,2,4,5,5,2,2,2,2,4,2,4,0,0.0
70725,satisfied,Male,Loyal Customer,28,Business travel,Business,3395,1,1,1,1,2,2,2,2,4,3,5,4,5,2,0,0.0
73253,neutral or dissatisfied,Male,Loyal Customer,26,Business travel,Business,2367,2,2,2,2,2,2,2,2,4,3,3,2,3,2,0,0.0
2452,neutral or dissatisfied,Male,Loyal Customer,50,Business travel,Business,674,2,1,1,1,3,4,3,2,2,2,2,2,2,4,15,52.0
33929,neutral or dissatisfied,Female,Loyal Customer,60,Business travel,Business,1629,2,2,2,2,4,3,3,2,2,2,2,3,2,2,0,0.0
5968,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Business,2946,2,3,3,3,5,3,4,2,2,2,2,2,2,2,0,27.0
5995,neutral or dissatisfied,Female,Loyal Customer,19,Business travel,Business,3818,2,5,5,5,2,2,2,2,3,3,4,3,4,2,12,19.0
95586,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,1502,2,5,2,5,2,2,2,2,2,4,3,3,3,2,41,43.0
24382,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,3288,2,1,3,1,3,3,4,2,2,2,2,4,2,2,0,0.0
25443,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Business,2223,2,3,3,3,4,3,3,2,2,2,2,1,2,2,0,0.0
25426,neutral or dissatisfied,Female,Loyal Customer,19,Business travel,Business,2483,2,3,3,3,2,2,2,2,3,5,4,2,3,2,16,13.0
39517,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,1890,2,3,3,3,4,4,3,2,2,2,2,2,2,4,0,0.0
10884,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Business,2704,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0.0
19770,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Business,5091,2,3,3,3,2,2,2,2,2,1,3,1,4,2,110,104.0
24587,satisfied,Male,Loyal Customer,32,Business travel,Business,1660,1,1,1,1,2,2,2,2,2,2,2,2,4,2,0,2.0
96175,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,4882,2,2,5,2,2,2,2,2,3,1,4,4,3,2,31,30.0
11581,neutral or dissatisfied,Male,Loyal Customer,62,Business travel,Business,1766,2,3,3,3,3,3,3,2,2,2,2,2,2,4,105,99.0
13253,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Business,3907,2,3,3,3,2,2,2,4,3,4,3,2,3,2,328,337.0
110153,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,689,2,5,5,5,3,3,3,2,2,2,2,2,2,4,0,6.0
69836,neutral or dissatisfied,Male,Loyal Customer,38,Business travel,Business,1639,2,4,4,4,3,4,3,2,2,2,2,1,2,4,0,0.0
89500,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,2262,2,1,1,1,2,2,2,2,4,2,3,1,3,2,0,0.0
52142,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Business,2849,2,1,1,1,5,4,4,2,2,2,2,4,2,3,96,111.0
122744,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,653,2,1,1,1,1,4,3,2,2,2,2,1,2,2,0,0.0
125210,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,1691,2,4,3,4,2,2,2,2,4,1,4,2,3,2,0,0.0
3830,neutral or dissatisfied,Female,Loyal Customer,67,Business travel,Business,2962,2,4,4,4,1,4,3,2,2,2,2,4,2,2,14,0.0
123084,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,657,2,1,1,1,4,3,4,2,2,2,2,3,2,3,0,5.0
126191,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,2780,2,4,4,4,2,4,4,2,2,2,2,1,2,1,0,0.0
123154,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,5155,2,1,3,1,2,2,2,2,2,2,3,1,3,2,54,51.0
3829,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,4258,2,2,2,2,2,2,2,2,3,2,3,1,3,2,89,73.0
123009,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,1704,2,3,3,3,2,2,2,2,2,3,4,1,4,2,26,74.0
125966,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Business,3385,2,4,4,4,2,2,2,2,2,4,4,2,3,2,0,0.0
112204,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,4302,2,1,1,1,2,2,2,2,4,2,4,4,3,2,9,26.0
127057,satisfied,Female,Loyal Customer,65,Business travel,Business,2587,2,2,2,2,4,4,5,2,2,2,2,4,2,4,0,0.0
117087,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Business,4807,2,5,5,5,2,2,2,2,2,2,4,4,4,2,4,0.0
116962,satisfied,Male,Loyal Customer,56,Business travel,Business,3500,4,4,4,4,2,5,5,2,2,2,2,4,2,3,37,17.0
87975,satisfied,Male,Loyal Customer,45,Business travel,Business,3266,1,1,1,1,5,5,4,2,2,2,2,4,2,4,0,0.0
58356,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,1774,2,2,2,2,4,4,4,2,2,2,2,3,2,2,1,0.0
68936,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Business,2399,2,1,1,1,2,3,4,2,2,2,2,2,2,2,0,7.0
90912,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,5048,2,2,2,2,2,2,2,2,3,3,4,3,4,2,2,6.0
22595,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,4574,2,4,5,4,2,2,2,2,1,3,4,4,4,2,0,0.0
19424,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Business,1977,2,3,1,3,2,2,2,2,1,1,3,4,3,2,0,3.0
19423,neutral or dissatisfied,Male,Loyal Customer,24,Business travel,Business,3741,2,5,5,5,2,2,2,2,2,2,4,4,4,2,129,107.0
123360,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Business,649,2,2,5,5,1,4,4,2,2,2,2,4,2,3,0,0.0
11963,satisfied,Female,Loyal Customer,33,Business travel,Business,3095,4,4,3,4,4,5,4,2,2,2,2,3,2,4,0,0.0
