id,label,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
19941,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1641,1,4,1,1,5,1,5,5,5,2,5,2,5,5,0,0.0
128533,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1408,1,4,1,1,2,1,2,2,5,5,4,3,5,2,11,7.0
116460,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2046,1,4,1,1,1,1,1,1,3,4,4,3,5,1,36,24.0
63478,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco Plus,1544,1,4,1,1,5,1,5,5,3,5,4,5,4,5,23,23.0
115999,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1658,1,4,1,1,1,1,1,1,4,4,5,5,5,1,0,1.0
120174,neutral or dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,1260,1,4,1,1,2,1,2,2,5,2,5,3,4,2,0,0.0
81614,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1294,0,0,0,3,5,3,4,3,3,3,3,2,3,3,0,0.0
106588,neutral or dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1888,1,4,1,1,4,1,4,4,3,4,4,5,5,4,0,0.0
78053,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1586,1,4,1,1,3,1,1,3,5,4,4,4,5,3,0,0.0
21497,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1499,0,0,0,3,4,4,4,5,5,5,5,5,5,3,21,21.0
4801,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1257,1,4,1,1,3,1,3,3,4,2,5,5,4,3,0,0.0
19876,satisfied,Female,Loyal Customer,23,Personal Travel,Business,1891,0,0,0,3,3,0,3,3,4,1,1,1,2,3,9,0.0
3419,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,342,0,0,0,3,4,0,4,4,4,3,1,4,5,4,0,0.0
99504,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1948,1,4,1,1,4,1,4,4,4,2,4,5,5,4,0,6.0
18643,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1551,1,4,1,1,4,1,4,4,4,4,4,4,4,4,0,0.0
54434,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1819,1,4,1,1,5,1,5,5,4,3,5,5,5,5,0,0.0
127178,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1365,1,4,1,1,3,1,3,3,3,5,4,4,5,3,0,0.0
128508,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1467,1,4,1,1,5,1,1,5,4,3,4,5,5,5,0,2.0
34806,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1854,1,4,1,1,3,1,3,3,3,3,4,5,4,3,0,18.0
22633,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1407,1,4,1,1,2,1,2,2,5,5,4,5,4,2,9,5.0
23184,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,304,0,0,0,3,2,2,1,3,3,3,3,5,3,1,0,21.0
13704,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1667,1,4,1,1,2,1,2,2,5,4,5,3,4,2,0,0.0
7032,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1906,0,0,0,3,2,4,5,5,5,5,5,4,5,5,4,6.0
5645,satisfied,Female,Loyal Customer,15,Personal Travel,Business,1813,0,0,0,3,4,4,5,3,3,2,2,5,3,4,18,14.0
104098,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Business,1783,1,4,1,1,4,1,4,4,4,3,5,5,4,4,7,0.0
5266,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,308,0,0,0,3,4,5,4,2,2,1,1,5,2,5,0,0.0
95101,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,296,0,0,0,3,4,5,4,2,2,2,2,4,2,5,3,5.0
77195,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,321,0,0,0,3,2,5,5,4,4,4,4,5,4,3,4,0.0
3917,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1704,0,0,0,3,2,5,4,3,3,3,3,3,3,5,8,0.0
14560,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,2047,1,4,1,1,3,1,3,3,3,4,5,5,4,3,0,0.0
5281,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1729,0,0,0,3,3,4,4,2,2,2,2,3,2,3,0,11.0
9706,neutral or dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1799,1,4,1,1,5,1,5,5,3,5,5,5,5,5,0,0.0
107312,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,287,0,0,0,3,2,4,4,4,4,5,5,5,4,4,1,0.0
9614,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1132,0,0,0,3,5,5,4,4,4,4,4,5,4,4,19,16.0
65102,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,296,0,0,0,3,3,5,4,2,2,2,2,5,2,4,10,0.0
36233,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1655,1,4,1,1,1,1,1,1,5,4,1,3,1,1,0,0.0
124854,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,318,0,0,0,3,4,4,4,3,3,3,2,3,3,5,9,38.0
120712,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco Plus,1354,1,4,1,1,3,1,3,3,2,3,3,2,3,3,1,34.0
103736,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1966,0,0,0,3,3,4,4,4,4,5,5,5,4,5,0,0.0
95043,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1425,0,0,0,3,1,2,5,3,3,3,5,5,3,1,18,12.0
65024,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1634,0,0,0,3,3,5,4,4,4,4,4,5,4,3,0,0.0
65141,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1729,0,0,0,3,4,5,3,5,5,1,1,4,5,1,9,0.0
51792,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1091,1,4,1,1,5,1,5,5,3,3,2,1,4,5,0,0.0
103430,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1928,1,4,1,1,2,1,2,2,4,5,4,3,5,2,7,2.0
70007,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1986,1,4,1,1,3,1,3,3,5,3,4,4,5,3,0,11.0
57370,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1799,1,4,1,1,3,1,3,3,1,4,3,1,4,3,81,81.0
5109,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1518,1,4,1,1,5,1,5,5,4,3,5,4,5,5,92,78.0
43971,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1323,1,4,1,1,4,1,1,4,4,3,4,3,5,4,0,0.0
34461,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,264,0,0,0,3,3,4,4,5,5,5,5,4,5,3,0,0.0
102068,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Business,273,1,4,1,1,5,5,4,4,4,1,4,5,4,3,37,20.0
125569,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1595,0,0,0,3,2,4,4,3,3,3,3,5,3,4,0,0.0
86100,satisfied,Female,Loyal Customer,70,Personal Travel,Business,233,0,0,0,3,3,1,3,2,2,2,2,3,2,1,35,40.0
23159,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1280,0,0,0,3,5,0,5,5,1,2,5,4,1,5,0,0.0
102542,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,255,0,0,0,3,5,0,5,5,5,2,2,4,4,5,37,28.0
113658,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1816,1,4,1,1,3,1,5,3,5,4,5,3,4,3,0,0.0
57666,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1405,0,0,0,3,2,0,2,2,2,2,3,1,1,2,5,13.0
45091,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1725,0,0,0,3,2,3,2,2,3,1,4,3,4,2,0,0.0
5734,satisfied,Female,Loyal Customer,17,Personal Travel,Eco Plus,1592,0,0,0,3,4,4,4,4,5,2,1,5,1,4,0,0.0
2584,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1028,1,4,1,1,5,1,5,5,5,1,1,5,5,5,5,17.0
79120,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1478,1,4,1,1,2,1,2,2,1,4,3,1,4,2,0,0.0
11099,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1721,1,4,1,1,3,1,5,3,5,3,5,4,4,3,0,0.0
93584,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1054,1,4,1,1,3,1,3,3,1,5,3,5,1,3,0,0.0
44587,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1928,1,4,1,1,4,1,4,4,5,3,4,3,5,4,0,23.0
50704,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1746,1,4,1,1,1,1,1,1,4,2,4,5,4,1,0,0.0
21114,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,200,0,0,0,3,4,5,4,4,4,4,4,3,4,4,0,0.0
21136,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,899,1,4,1,1,4,1,5,4,3,3,5,3,5,4,0,0.0
45361,neutral or dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,992,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0.0
43915,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1466,1,4,1,1,2,1,2,2,5,5,4,5,2,2,14,1.0
50713,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1256,1,4,1,1,2,1,1,2,3,5,4,3,4,2,0,0.0
50834,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,119,0,0,0,3,3,4,4,4,4,1,1,5,4,3,0,0.0
21147,satisfied,Female,Loyal Customer,67,Personal Travel,Eco Plus,113,0,0,0,3,5,4,5,4,4,2,2,5,4,3,0,0.0
32926,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1745,1,4,1,1,2,1,1,2,5,5,5,3,5,2,0,0.0
31991,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Business,1038,1,4,1,1,5,1,5,5,3,1,5,1,2,5,0,0.0
33172,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,99,0,0,0,3,3,4,5,3,3,3,3,4,3,5,5,17.0
32981,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1542,1,4,1,1,5,1,2,5,3,3,4,3,5,5,5,17.0
120532,satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,1509,0,0,0,3,4,4,4,1,1,1,1,4,1,5,0,0.0
14817,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco Plus,1151,1,4,1,1,1,1,5,1,2,1,1,3,4,1,115,120.0
50584,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1092,0,0,0,3,5,5,5,1,1,1,1,4,1,4,1,4.0
39332,satisfied,Female,Loyal Customer,34,Personal Travel,Eco Plus,718,0,0,0,3,3,5,5,5,5,5,5,3,5,5,18,20.0
44702,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1234,0,0,0,3,3,5,5,3,3,3,3,5,3,3,7,0.0
59286,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,4589,0,0,0,3,5,5,4,4,4,4,4,4,4,5,13,0.0
28721,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,2734,0,0,0,3,5,5,5,2,2,2,5,5,2,5,1,25.0
28723,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,3762,0,0,0,3,3,2,3,1,1,1,1,2,1,4,0,18.0
36802,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,4627,1,4,1,2,1,2,2,3,3,3,5,2,3,2,167,133.0
38671,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,3443,1,4,1,2,5,1,5,5,5,3,5,3,4,5,0,0.0
92870,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,3537,0,0,0,4,3,4,4,1,1,1,1,3,1,4,0,0.0
61980,satisfied,Female,Loyal Customer,44,Personal Travel,Business,2521,0,0,0,4,5,1,3,1,1,1,1,2,1,4,0,0.0
74973,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,4347,1,4,1,2,3,1,3,3,4,5,4,4,4,3,0,0.0
57009,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,3384,1,4,1,2,1,2,3,4,4,4,4,3,3,3,0,0.0
62877,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,3437,1,4,1,2,5,1,5,5,1,2,2,3,4,5,0,0.0
60281,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,4009,0,0,0,4,2,5,5,5,5,5,5,5,5,3,8,0.0
28661,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,3896,1,4,1,2,3,1,3,3,5,1,3,3,3,3,0,0.0
28657,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,3448,1,4,1,2,4,1,3,4,3,1,2,4,1,4,7,0.0
126776,satisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,2429,0,0,0,4,5,5,5,3,3,3,3,3,3,3,0,0.0
121195,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,3227,0,0,0,4,5,5,5,1,1,1,1,3,1,5,2,3.0
128749,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,3387,1,4,1,2,1,1,1,1,5,4,3,3,5,1,18,0.0
59407,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,2406,0,0,0,4,2,0,2,2,5,4,1,2,5,2,17,0.0
62828,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2384,0,0,0,4,5,0,5,5,3,5,1,4,4,5,1,0.0
59391,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,3632,0,0,0,4,4,5,4,4,4,4,4,5,4,5,8,0.0
119060,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,2310,0,0,0,4,2,5,5,5,5,5,5,5,5,3,7,0.0
79281,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Business,2255,1,4,1,2,5,5,4,3,3,1,3,3,3,5,19,7.0
35916,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,3872,0,0,0,4,3,4,4,5,5,5,5,4,5,4,0,0.0
55440,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2980,0,0,0,4,3,4,5,4,4,4,4,5,4,3,11,0.0
34089,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,3390,1,4,1,2,5,1,4,5,4,5,5,4,4,5,27,18.0
55739,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,2030,0,0,0,4,5,5,4,5,5,4,4,4,5,5,33,25.0
118108,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,2004,0,0,0,4,2,4,5,2,2,2,2,5,2,5,66,49.0
79221,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,3291,1,4,1,2,5,1,5,5,2,1,5,3,5,5,0,0.0
89217,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,3544,1,4,1,2,2,1,2,2,3,4,4,5,4,2,24,5.0
82196,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,1946,0,0,0,4,3,0,3,3,3,1,3,2,3,3,0,0.0
92517,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,3339,1,4,1,2,3,1,5,3,5,5,5,4,4,3,0,0.0
78121,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,3317,0,0,0,4,3,4,4,2,2,2,2,4,2,5,0,0.0
80514,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,3369,1,4,1,2,3,1,3,3,3,2,5,1,1,3,6,0.0
129495,satisfied,Female,Loyal Customer,12,Personal Travel,Business,2819,0,0,0,4,4,4,4,5,5,5,5,4,5,3,0,0.0
71134,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,1745,0,0,0,4,5,4,4,2,2,2,2,5,2,4,48,46.0
58332,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2924,1,4,1,2,1,1,1,1,3,5,5,5,5,1,0,0.0
106846,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,3293,1,4,1,2,2,1,2,2,4,4,5,4,2,2,28,14.0
71916,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,3084,1,4,1,2,2,1,2,2,5,3,5,5,5,2,15,23.0
71889,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,3207,0,0,0,4,4,4,3,3,3,5,5,4,3,5,0,5.0
58031,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,2670,1,4,1,2,5,1,5,5,3,4,5,4,4,5,1,1.0
92257,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,2997,1,4,1,2,3,1,3,3,2,3,5,2,3,3,0,0.0
121359,satisfied,Female,Loyal Customer,56,Personal Travel,Business,1676,0,0,0,4,3,4,5,3,3,2,2,5,3,5,0,0.0
111791,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,2556,1,4,1,2,5,1,5,5,5,5,3,4,4,5,0,0.0
100871,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1616,0,0,0,4,4,5,4,1,1,1,1,4,1,4,2,0.0
78300,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,3468,1,4,1,2,1,1,1,5,3,4,4,1,4,1,978,970.0
70256,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,3104,0,0,0,4,3,5,4,5,5,5,5,4,5,5,2,5.0
75056,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2754,1,4,1,2,1,1,1,1,3,4,4,5,5,1,0,0.0
92104,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,3501,1,4,1,2,5,1,5,5,4,4,5,3,4,5,0,0.0
89357,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2858,0,0,0,4,5,5,4,3,3,3,3,5,3,5,12,0.0
84130,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2957,0,0,0,4,5,4,4,1,1,1,1,3,1,5,0,0.0
104910,neutral or dissatisfied,Female,Loyal Customer,69,Personal Travel,Eco,3093,1,4,1,2,1,5,5,5,2,5,5,5,3,5,259,265.0
98751,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco Plus,2534,1,4,1,2,5,1,5,5,5,5,3,5,4,5,7,0.0
93027,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,2745,1,4,1,2,5,1,5,5,3,4,5,3,4,5,0,0.0
101828,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1571,0,0,0,4,5,4,5,1,1,1,1,4,1,3,69,
71348,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2711,0,0,0,4,5,4,4,4,4,4,4,4,4,5,0,0.0
47691,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2904,1,4,1,2,3,1,3,3,4,3,4,4,5,3,4,2.0
55115,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2658,0,0,0,4,3,0,2,3,1,1,4,2,2,3,0,0.0
89945,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2446,1,4,1,2,3,1,3,3,3,4,5,4,5,3,0,1.0
128732,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2296,0,0,0,4,4,0,5,4,1,2,1,5,5,4,22,37.0
82038,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2829,0,0,0,4,3,5,5,1,1,1,1,4,1,4,0,0.0
128039,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,1477,0,0,0,4,5,5,5,3,3,3,3,5,3,5,0,1.0
81845,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2568,1,4,1,2,4,1,1,4,4,2,3,5,4,4,0,0.0
56178,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2870,0,0,0,4,5,4,5,3,3,3,5,5,3,3,0,0.0
112922,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2551,0,0,0,4,3,5,5,3,3,3,3,3,3,5,0,0.0
65865,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1403,0,0,0,4,5,4,5,4,4,4,4,3,4,4,0,0.0
61803,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2715,1,4,1,2,1,1,1,1,4,5,4,5,5,1,11,4.0
113871,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1386,0,0,0,4,4,5,4,5,5,5,5,5,5,3,0,0.0
55337,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1353,0,0,0,4,3,1,1,5,5,5,5,2,5,1,3,9.0
81839,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1351,0,0,0,4,1,1,1,1,1,1,2,1,1,1,0,0.0
81836,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2815,1,4,1,2,2,1,2,2,3,3,4,3,5,2,37,41.0
61806,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2645,0,0,0,4,5,5,5,5,4,5,5,5,5,5,25,6.0
102618,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2165,0,0,0,4,4,0,4,4,3,2,2,1,4,4,9,21.0
37201,satisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,1290,0,0,0,4,3,2,5,2,2,2,2,5,2,2,32,24.0
127828,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2546,1,4,1,2,2,1,2,2,3,2,4,5,5,2,6,19.0
70531,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Business,1270,1,4,1,2,4,3,4,2,2,1,2,3,2,3,0,0.0
36723,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco Plus,2544,1,4,1,2,2,1,2,2,5,4,5,4,4,2,0,0.0
109404,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,1280,0,0,0,4,5,5,4,4,4,5,5,5,4,5,0,0.0
96083,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2625,1,4,1,2,2,1,2,2,4,4,5,5,5,2,0,0.0
128729,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2803,1,4,1,2,5,1,1,5,2,3,4,1,3,5,0,0.0
73451,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2399,1,4,1,2,4,1,5,4,1,4,4,5,2,4,0,0.0
8482,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,1212,0,0,0,4,4,4,4,4,4,4,4,3,4,5,2,12.0
57400,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Business,2779,1,4,1,2,2,1,2,2,3,2,4,3,4,2,28,26.0
36888,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1203,0,0,0,4,5,5,5,2,2,2,2,4,2,5,0,0.0
67862,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2498,1,4,1,2,3,1,3,3,4,2,4,3,5,3,37,39.0
74662,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1192,0,0,0,4,3,5,5,4,4,4,4,3,4,4,0,0.0
8758,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2621,1,4,1,2,1,1,1,1,3,2,4,3,4,1,97,84.0
104436,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2109,1,4,1,2,5,1,5,5,4,3,4,5,4,5,0,0.0
90205,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2984,1,4,1,2,4,1,4,4,3,3,5,3,4,4,0,0.0
90204,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2294,1,4,1,2,4,1,4,4,4,3,5,3,4,4,0,0.0
36645,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2311,0,0,0,4,3,4,4,1,1,1,1,5,1,5,56,86.0
38168,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1942,1,4,1,2,4,1,4,4,5,4,4,4,5,4,0,7.0
72685,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2382,1,4,1,2,4,1,4,4,5,5,4,4,5,4,0,0.0
66901,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Business,2596,1,4,1,2,5,1,3,5,4,3,5,3,4,5,0,7.0
90174,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2240,0,0,0,4,4,5,4,2,2,2,2,3,2,4,32,15.0
37646,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2619,1,4,1,2,3,1,3,3,4,3,4,3,5,3,0,0.0
70231,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1082,0,0,0,4,4,4,5,1,1,1,1,3,1,4,21,12.0
68497,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1069,0,0,0,4,2,0,3,2,3,2,2,1,3,2,26,13.0
68918,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1920,1,4,1,2,4,1,4,4,5,3,4,4,4,4,0,0.0
65698,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Business,1076,1,4,1,2,5,5,4,2,2,1,2,3,2,4,0,0.0
103856,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1076,0,0,0,4,5,5,4,2,2,2,2,5,2,3,34,65.0
99670,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1864,1,4,1,2,1,1,1,1,4,4,5,4,5,1,22,0.0
95811,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1981,0,0,0,4,2,5,4,5,5,5,5,4,5,4,0,
27519,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2303,1,4,1,2,3,1,3,3,4,3,4,4,4,3,50,39.0
103880,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2126,1,4,1,2,2,1,2,2,4,2,4,3,5,2,15,1.0
72802,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2470,1,4,1,2,2,1,2,2,5,2,4,5,4,2,15,2.0
72806,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2761,1,4,1,2,1,1,1,1,2,1,5,4,3,1,0,0.0
96888,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,1069,0,0,0,4,2,4,5,4,4,4,4,4,4,4,3,28.0
89748,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2228,1,4,1,2,1,1,1,1,4,3,5,5,5,1,0,3.0
73019,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2779,1,4,1,2,1,1,1,1,4,2,4,3,4,1,0,2.0
37679,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1927,0,0,0,4,4,5,1,4,4,4,4,2,4,4,5,1.0
30833,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1898,1,4,1,2,1,1,1,1,4,2,5,4,4,1,0,0.0
30278,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2308,1,4,1,2,5,1,5,5,3,4,5,5,5,5,4,0.0
