EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,label,BUSINESS_UNIT
2100,12/31/2012 0:00,5/5/1953,12/13/1991,1/1/1900,59,21,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2100,12/31/2013 0:00,5/5/1953,12/13/1991,1/1/1900,60,22,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2100,12/31/2014 0:00,5/5/1953,12/13/1991,1/1/1900,61,23,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2100,12/31/2015 0:00,5/5/1953,12/13/1991,1/1/1900,62,24,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2101,12/31/2006 0:00,5/12/1953,12/16/1991,1/1/1900,53,15,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2101,12/31/2007 0:00,5/12/1953,12/16/1991,1/1/1900,54,16,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2101,12/31/2008 0:00,5/12/1953,12/16/1991,1/1/1900,55,17,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2101,12/31/2009 0:00,5/12/1953,12/16/1991,1/1/1900,56,18,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2101,12/31/2010 0:00,5/12/1953,12/16/1991,1/1/1900,57,19,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2101,12/31/2011 0:00,5/12/1953,12/16/1991,1/1/1900,58,20,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2101,12/31/2012 0:00,5/12/1953,12/16/1991,1/1/1900,59,21,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2101,12/31/2013 0:00,5/12/1953,12/16/1991,1/1/1900,60,22,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2101,12/31/2014 0:00,5/12/1953,12/16/1991,1/1/1900,61,23,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2101,12/31/2015 0:00,5/12/1953,12/16/1991,1/1/1900,62,24,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2103,12/31/2006 0:00,5/14/1953,12/17/1991,12/30/2015,53,15,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2103,12/31/2007 0:00,5/14/1953,12/17/1991,12/30/2015,54,16,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2103,12/31/2008 0:00,5/14/1953,12/17/1991,12/30/2015,55,17,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2103,12/31/2009 0:00,5/14/1953,12/17/1991,12/30/2015,56,18,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2103,12/31/2010 0:00,5/14/1953,12/17/1991,12/30/2015,57,19,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2103,12/31/2011 0:00,5/14/1953,12/17/1991,12/30/2015,58,20,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2103,12/31/2012 0:00,5/14/1953,12/17/1991,12/30/2015,59,21,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2103,12/31/2013 0:00,5/14/1953,12/17/1991,12/30/2015,60,22,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2103,12/31/2014 0:00,5/14/1953,12/17/1991,12/30/2015,61,23,White Rock,Produce,Produce Clerk,39,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2105,12/31/2006 0:00,5/17/1953,12/19/1991,1/1/1900,53,15,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2105,12/31/2007 0:00,5/17/1953,12/19/1991,1/1/1900,54,16,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2105,12/31/2008 0:00,5/17/1953,12/19/1991,1/1/1900,55,17,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2105,12/31/2009 0:00,5/17/1953,12/19/1991,1/1/1900,56,18,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2105,12/31/2010 0:00,5/17/1953,12/19/1991,1/1/1900,57,19,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2105,12/31/2011 0:00,5/17/1953,12/19/1991,1/1/1900,58,20,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2105,12/31/2012 0:00,5/17/1953,12/19/1991,1/1/1900,59,21,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2105,12/31/2013 0:00,5/17/1953,12/19/1991,1/1/1900,60,22,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2105,12/31/2014 0:00,5/17/1953,12/19/1991,1/1/1900,61,23,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2105,12/31/2015 0:00,5/17/1953,12/19/1991,1/1/1900,62,24,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2108,12/31/2006 0:00,5/24/1953,12/23/1991,1/1/1900,53,15,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2108,12/31/2007 0:00,5/24/1953,12/23/1991,1/1/1900,54,16,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2108,12/31/2008 0:00,5/24/1953,12/23/1991,1/1/1900,55,17,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2108,12/31/2009 0:00,5/24/1953,12/23/1991,1/1/1900,56,18,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2108,12/31/2010 0:00,5/24/1953,12/23/1991,1/1/1900,57,19,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2108,12/31/2011 0:00,5/24/1953,12/23/1991,1/1/1900,58,20,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2108,12/31/2012 0:00,5/24/1953,12/23/1991,1/1/1900,59,21,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2108,12/31/2013 0:00,5/24/1953,12/23/1991,1/1/1900,60,22,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2108,12/31/2014 0:00,5/24/1953,12/23/1991,1/1/1900,61,23,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2108,12/31/2015 0:00,5/24/1953,12/23/1991,1/1/1900,62,24,Vancouver,Produce,Produce Clerk,41,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2110,12/31/2006 0:00,5/29/1953,12/25/1991,1/1/1900,53,15,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2110,12/31/2007 0:00,5/29/1953,12/25/1991,1/1/1900,54,16,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2110,12/31/2008 0:00,5/29/1953,12/25/1991,1/1/1900,55,17,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2110,12/31/2009 0:00,5/29/1953,12/25/1991,1/1/1900,56,18,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2110,12/31/2010 0:00,5/29/1953,12/25/1991,1/1/1900,57,19,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2110,12/31/2011 0:00,5/29/1953,12/25/1991,1/1/1900,58,20,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2110,12/31/2012 0:00,5/29/1953,12/25/1991,1/1/1900,59,21,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2110,12/31/2013 0:00,5/29/1953,12/25/1991,1/1/1900,60,22,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2110,12/31/2014 0:00,5/29/1953,12/25/1991,1/1/1900,61,23,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2110,12/31/2015 0:00,5/29/1953,12/25/1991,1/1/1900,62,24,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2111,12/31/2006 0:00,5/29/1953,12/25/1991,1/1/1900,53,15,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2111,12/31/2007 0:00,5/29/1953,12/25/1991,1/1/1900,54,16,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2111,12/31/2008 0:00,5/29/1953,12/25/1991,1/1/1900,55,17,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2111,12/31/2009 0:00,5/29/1953,12/25/1991,1/1/1900,56,18,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2111,12/31/2010 0:00,5/29/1953,12/25/1991,1/1/1900,57,19,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2111,12/31/2011 0:00,5/29/1953,12/25/1991,1/1/1900,58,20,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2111,12/31/2012 0:00,5/29/1953,12/25/1991,1/1/1900,59,21,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2111,12/31/2013 0:00,5/29/1953,12/25/1991,1/1/1900,60,22,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2111,12/31/2014 0:00,5/29/1953,12/25/1991,1/1/1900,61,23,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2111,12/31/2015 0:00,5/29/1953,12/25/1991,1/1/1900,62,24,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2112,12/31/2006 0:00,6/2/1953,12/27/1991,1/1/1900,53,15,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2112,12/31/2007 0:00,6/2/1953,12/27/1991,1/1/1900,54,16,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2112,12/31/2008 0:00,6/2/1953,12/27/1991,1/1/1900,55,17,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2112,12/31/2009 0:00,6/2/1953,12/27/1991,1/1/1900,56,18,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2112,12/31/2010 0:00,6/2/1953,12/27/1991,1/1/1900,57,19,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2112,12/31/2011 0:00,6/2/1953,12/27/1991,1/1/1900,58,20,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2112,12/31/2012 0:00,6/2/1953,12/27/1991,1/1/1900,59,21,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2112,12/31/2013 0:00,6/2/1953,12/27/1991,1/1/1900,60,22,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2112,12/31/2014 0:00,6/2/1953,12/27/1991,1/1/1900,61,23,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2112,12/31/2015 0:00,6/2/1953,12/27/1991,1/1/1900,62,24,West Vancouver,Dairy,Dairy Person,38,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2113,12/31/2006 0:00,6/4/1953,12/28/1991,1/1/1900,53,15,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2113,12/31/2007 0:00,6/4/1953,12/28/1991,1/1/1900,54,16,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2113,12/31/2008 0:00,6/4/1953,12/28/1991,1/1/1900,55,17,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2113,12/31/2009 0:00,6/4/1953,12/28/1991,1/1/1900,56,18,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2113,12/31/2010 0:00,6/4/1953,12/28/1991,1/1/1900,57,19,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2113,12/31/2011 0:00,6/4/1953,12/28/1991,1/1/1900,58,20,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2113,12/31/2012 0:00,6/4/1953,12/28/1991,1/1/1900,59,21,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2113,12/31/2013 0:00,6/4/1953,12/28/1991,1/1/1900,60,22,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2113,12/31/2014 0:00,6/4/1953,12/28/1991,1/1/1900,61,23,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2113,12/31/2015 0:00,6/4/1953,12/28/1991,1/1/1900,62,24,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2114,12/31/2006 0:00,6/4/1953,12/28/1991,1/1/1900,53,15,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2114,12/31/2007 0:00,6/4/1953,12/28/1991,1/1/1900,54,16,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2114,12/31/2008 0:00,6/4/1953,12/28/1991,1/1/1900,55,17,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2114,12/31/2009 0:00,6/4/1953,12/28/1991,1/1/1900,56,18,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2114,12/31/2010 0:00,6/4/1953,12/28/1991,1/1/1900,57,19,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2114,12/31/2011 0:00,6/4/1953,12/28/1991,1/1/1900,58,20,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2114,12/31/2012 0:00,6/4/1953,12/28/1991,1/1/1900,59,21,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2114,12/31/2013 0:00,6/4/1953,12/28/1991,1/1/1900,60,22,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2114,12/31/2014 0:00,6/4/1953,12/28/1991,1/1/1900,61,23,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2114,12/31/2015 0:00,6/4/1953,12/28/1991,1/1/1900,62,24,North Vancouver,Bakery,Bakery Manager,22,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2115,12/31/2006 0:00,6/7/1953,12/30/1991,1/1/1900,53,15,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2115,12/31/2007 0:00,6/7/1953,12/30/1991,1/1/1900,54,16,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2115,12/31/2008 0:00,6/7/1953,12/30/1991,1/1/1900,55,17,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2115,12/31/2009 0:00,6/7/1953,12/30/1991,1/1/1900,56,18,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2115,12/31/2010 0:00,6/7/1953,12/30/1991,1/1/1900,57,19,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2115,12/31/2011 0:00,6/7/1953,12/30/1991,1/1/1900,58,20,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2115,12/31/2012 0:00,6/7/1953,12/30/1991,1/1/1900,59,21,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2115,12/31/2013 0:00,6/7/1953,12/30/1991,1/1/1900,60,22,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2115,12/31/2014 0:00,6/7/1953,12/30/1991,1/1/1900,61,23,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2115,12/31/2015 0:00,6/7/1953,12/30/1991,1/1/1900,62,24,Vancouver,Produce,Produce Clerk,41,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2116,12/31/2006 0:00,6/11/1953,1/1/1992,1/1/1900,53,14,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2116,12/31/2007 0:00,6/11/1953,1/1/1992,1/1/1900,54,15,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2116,12/31/2008 0:00,6/11/1953,1/1/1992,1/1/1900,55,16,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2116,12/31/2009 0:00,6/11/1953,1/1/1992,1/1/1900,56,17,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2116,12/31/2010 0:00,6/11/1953,1/1/1992,1/1/1900,57,18,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2116,12/31/2011 0:00,6/11/1953,1/1/1992,1/1/1900,58,19,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2116,12/31/2012 0:00,6/11/1953,1/1/1992,1/1/1900,59,20,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2116,12/31/2013 0:00,6/11/1953,1/1/1992,1/1/1900,60,21,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2116,12/31/2014 0:00,6/11/1953,1/1/1992,1/1/1900,61,22,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2116,12/31/2015 0:00,6/11/1953,1/1/1992,1/1/1900,62,23,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2117,12/31/2006 0:00,6/12/1953,1/2/1992,1/1/1900,53,14,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2117,12/31/2007 0:00,6/12/1953,1/2/1992,1/1/1900,54,15,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2117,12/31/2008 0:00,6/12/1953,1/2/1992,1/1/1900,55,16,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2117,12/31/2009 0:00,6/12/1953,1/2/1992,1/1/1900,56,17,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2117,12/31/2010 0:00,6/12/1953,1/2/1992,1/1/1900,57,18,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2117,12/31/2011 0:00,6/12/1953,1/2/1992,1/1/1900,58,19,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2117,12/31/2012 0:00,6/12/1953,1/2/1992,1/1/1900,59,20,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2117,12/31/2013 0:00,6/12/1953,1/2/1992,1/1/1900,60,21,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2117,12/31/2014 0:00,6/12/1953,1/2/1992,1/1/1900,61,22,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2117,12/31/2015 0:00,6/12/1953,1/2/1992,1/1/1900,62,23,Williams Lake,Bakery,Bakery Manager,40,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2118,12/31/2006 0:00,6/12/1953,1/2/1992,1/1/1900,53,14,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2118,12/31/2007 0:00,6/12/1953,1/2/1992,1/1/1900,54,15,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2118,12/31/2008 0:00,6/12/1953,1/2/1992,1/1/1900,55,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2118,12/31/2009 0:00,6/12/1953,1/2/1992,1/1/1900,56,17,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2118,12/31/2010 0:00,6/12/1953,1/2/1992,1/1/1900,57,18,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2118,12/31/2011 0:00,6/12/1953,1/2/1992,1/1/1900,58,19,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2118,12/31/2012 0:00,6/12/1953,1/2/1992,1/1/1900,59,20,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2118,12/31/2013 0:00,6/12/1953,1/2/1992,1/1/1900,60,21,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2118,12/31/2014 0:00,6/12/1953,1/2/1992,1/1/1900,61,22,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2118,12/31/2015 0:00,6/12/1953,1/2/1992,1/1/1900,62,23,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2119,12/31/2006 0:00,6/16/1953,1/4/1992,1/1/1900,53,14,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2119,12/31/2007 0:00,6/16/1953,1/4/1992,1/1/1900,54,15,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2119,12/31/2008 0:00,6/16/1953,1/4/1992,1/1/1900,55,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2119,12/31/2009 0:00,6/16/1953,1/4/1992,1/1/1900,56,17,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2119,12/31/2010 0:00,6/16/1953,1/4/1992,1/1/1900,57,18,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2119,12/31/2011 0:00,6/16/1953,1/4/1992,1/1/1900,58,19,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2119,12/31/2012 0:00,6/16/1953,1/4/1992,1/1/1900,59,20,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2119,12/31/2013 0:00,6/16/1953,1/4/1992,1/1/1900,60,21,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2119,12/31/2014 0:00,6/16/1953,1/4/1992,1/1/1900,61,22,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2119,12/31/2015 0:00,6/16/1953,1/4/1992,1/1/1900,62,23,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2120,12/31/2006 0:00,6/19/1953,1/5/1992,1/1/1900,53,14,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2120,12/31/2007 0:00,6/19/1953,1/5/1992,1/1/1900,54,15,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2120,12/31/2008 0:00,6/19/1953,1/5/1992,1/1/1900,55,16,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2120,12/31/2009 0:00,6/19/1953,1/5/1992,1/1/1900,56,17,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2120,12/31/2010 0:00,6/19/1953,1/5/1992,1/1/1900,57,18,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2120,12/31/2011 0:00,6/19/1953,1/5/1992,1/1/1900,58,19,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2120,12/31/2012 0:00,6/19/1953,1/5/1992,1/1/1900,59,20,Nelson,Meats,Meats Manager,19,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
